title,title_detail,links,link,summary,summary_detail,parss_primesponsor,parss_cosponsors,parss_lastaction,parss_enacted,parss_passedhouse,parss_passedsenate,published,published_parsed,id,guidislink
Senate Bill 209 Printer's Number 302,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': ""Senate Bill 209 Printer's Number 302""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=209&pn=302'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=209&pn=302,"An Act amending the act of March 10, 1949 (P.L.30, No.14), known as the Public School Code of 1949, in professional employees, providing for National Guard or Reserve parent student support....","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': 'An Act amending the act of March 10, 1949 (P.L.30, No.14), known as the Public School Code of 1949, in professional employees, providing for National Guard or Reserve parent student support....'}",Senator PENNYCUICK,"BOSCOLA, ROTHMAN, LANGERHOLC, MASTRIANO, BARTOLOTTA, STEFANO, DILLON, CAPPELLETTI, ROBINSON, J. WARD, BAKER and AUMENT","Referred to EDUCATION,  Feb. 21, 2023",NO,NO,NO,"Tue, 21 Feb 2023 10:26:44 GMT","time.struct_time(tm_year=2023, tm_mon=2, tm_mday=21, tm_hour=10, tm_min=26, tm_sec=44, tm_wday=1, tm_yday=52, tm_isdst=0)",20230SB209P302,False
Senate Bill 206 Printer's Number 301,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': ""Senate Bill 206 Printer's Number 301""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=206&pn=301'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=206&pn=301,An Act providing for standards for carbon monoxide alarms in certain lodging establishments; and imposing penalties.,"{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': 'An Act providing for standards for carbon monoxide alarms in certain lodging establishments; and imposing penalties.'}",Senator FONTANA,"HAYWOOD, SANTARSIERO, HUGHES, BREWSTER, KEARNEY, COMITTA, SCHWANK, TARTAGLIONE, COSTA, J. WARD, STREET, MUTH and KANE","Referred to COMMUNITY, ECONOMIC AND RECREATIONAL DEVELOPMENT,  Feb. 21, 2023",NO,NO,NO,"Tue, 21 Feb 2023 10:26:36 GMT","time.struct_time(tm_year=2023, tm_mon=2, tm_mday=21, tm_hour=10, tm_min=26, tm_sec=36, tm_wday=1, tm_yday=52, tm_isdst=0)",20230SB206P301,False
Senate Bill 195 Printer's Number 300,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': ""Senate Bill 195 Printer's Number 300""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=195&pn=300'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=195&pn=300,"An Act amending the act of July 31, 1968 (P.L.805, No.247), known as the Pennsylvania Municipalities Planning Code, in general provisions, further providing for definitions; and, in zoning, further providing for ordinance provisions....","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': 'An Act amending the act of July 31, 1968 (P.L.805, No.247), known as the Pennsylvania Municipalities Planning Code, in general provisions, further providing for definitions; and, in zoning, further providing for ordinance provisions....'}",Senator PENNYCUICK,ROTHMAN and STEFANO,"Referred to VETERANS AFFAIRS AND EMERGENCY PREPAREDNESS,  Feb. 21, 2023",NO,NO,NO,"Tue, 21 Feb 2023 10:26:28 GMT","time.struct_time(tm_year=2023, tm_mon=2, tm_mday=21, tm_hour=10, tm_min=26, tm_sec=28, tm_wday=1, tm_yday=52, tm_isdst=0)",20230SB195P300,False
Senate Bill 268 Printer's Number 299,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': ""Senate Bill 268 Printer's Number 299""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=268&pn=299'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=268&pn=299,An Act imposing a duty on the Legislative Budget and Finance Committee to conduct a study relating to effects of certain areas of criminal law enforcement on budget of the Pennsylvania State Police....,"{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': 'An Act imposing a duty on the Legislative Budget and Finance Committee to conduct a study relating to effects of certain areas of criminal law enforcement on budget of the Pennsylvania State Police....'}",Senator TARTAGLIONE,FONTANA and CAPPELLETTI,"Referred to LAW AND JUSTICE,  Feb. 21, 2023",NO,NO,NO,"Tue, 21 Feb 2023 10:18:06 GMT","time.struct_time(tm_year=2023, tm_mon=2, tm_mday=21, tm_hour=10, tm_min=18, tm_sec=6, tm_wday=1, tm_yday=52, tm_isdst=0)",20230SB268P299,False
Senate Bill 376 Printer's Number 298,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': ""Senate Bill 376 Printer's Number 298""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=376&pn=298'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=376&pn=298,"An Act amending the act of April 9, 1929 (P.L.177, No.175), known as The Administrative Code of 1929, establishing the Commonwealth Housing Council; and providing for duties of council....","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': 'An Act amending the act of April 9, 1929 (P.L.177, No.175), known as The Administrative Code of 1929, establishing the Commonwealth Housing Council; and providing for duties of council....'}",Senator HUGHES,"SCHWANK, HAYWOOD, FONTANA, MILLER, SAVAL, SANTARSIERO, COSTA, DILLON, CAPPELLETTI, BREWSTER, TARTAGLIONE, KANE, KEARNEY, COMITTA and COLLETT","Referred to URBAN AFFAIRS AND HOUSING,  Feb. 16, 2023",NO,NO,NO,"Thu, 16 Feb 2023 16:20:10 GMT","time.struct_time(tm_year=2023, tm_mon=2, tm_mday=16, tm_hour=16, tm_min=20, tm_sec=10, tm_wday=3, tm_yday=47, tm_isdst=0)",20230SB376P298,False
Senate Bill 359 Printer's Number 297,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': ""Senate Bill 359 Printer's Number 297""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=359&pn=297'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=359&pn=297,"An Act amending Title 62 (Procurement) of the Pennsylvania Consolidated Statutes, in procurement organization, further providing for powers and duties of Department of General Services and providing for limited contract adjustment due to construction material price escalation....","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': 'An Act amending Title 62 (Procurement) of the Pennsylvania Consolidated Statutes, in procurement organization, further providing for powers and duties of Department of General Services and providing for limited contract adjustment due to construction material price escalation....'}",Senator ROBINSON,"KANE, DILLON, SANTARSIERO, BARTOLOTTA, REGAN, HUTCHINSON, COSTA, STEFANO, VOGEL and DUSH","Referred to LABOR AND INDUSTRY,  Feb. 16, 2023",NO,NO,NO,"Thu, 16 Feb 2023 16:20:03 GMT","time.struct_time(tm_year=2023, tm_mon=2, tm_mday=16, tm_hour=16, tm_min=20, tm_sec=3, tm_wday=3, tm_yday=47, tm_isdst=0)",20230SB359P297,False
Senate Bill 337 Printer's Number 295,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': ""Senate Bill 337 Printer's Number 295""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=337&pn=295'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=337&pn=295,"An Act amending the act of March 10, 1949 (P.L.30, No.14), known as the Public School Code of 1949, in charter schools, further providing for funding for charter schools....","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': 'An Act amending the act of March 10, 1949 (P.L.30, No.14), known as the Public School Code of 1949, in charter schools, further providing for funding for charter schools....'}",Senator SCHWANK,"KEARNEY, HUGHES, FONTANA, COLLETT, KANE, TARTAGLIONE, CAPPELLETTI, COSTA and PENNYCUICK","Referred to EDUCATION,  Feb. 14, 2023",NO,NO,NO,"Tue, 14 Feb 2023 16:17:30 GMT","time.struct_time(tm_year=2023, tm_mon=2, tm_mday=14, tm_hour=16, tm_min=17, tm_sec=30, tm_wday=1, tm_yday=45, tm_isdst=0)",20230SB337P295,False
Senate Resolution 26 Printer's Number 296,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': ""Senate Resolution 26 Printer's Number 296""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=R&billNbr=26&pn=296'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=R&billNbr=26&pn=296,"A Resolution recognizing the month of January 2023 as ""Cervical Cancer Awareness Month"" in Pennsylvania.","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': 'A Resolution recognizing the month of January 2023 as ""Cervical Cancer Awareness Month"" in Pennsylvania.'}",Senator CAPPELLETTI,"TARTAGLIONE, BOSCOLA, MARTIN, DILLON, LAUGHLIN, FONTANA, SANTARSIERO, HAYWOOD, COMITTA, KEARNEY, HUTCHINSON, KANE, STEFANO, SCHWANK, STREET, COSTA and DUSH","Referred to RULES AND EXECUTIVE NOMINATIONS,  Feb. 14, 2023",NO,NO,NO,"Tue, 14 Feb 2023 16:17:22 GMT","time.struct_time(tm_year=2023, tm_mon=2, tm_mday=14, tm_hour=16, tm_min=17, tm_sec=22, tm_wday=1, tm_yday=45, tm_isdst=0)",20230SR26P296,False
Senate Bill 332 Printer's Number 294,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': ""Senate Bill 332 Printer's Number 294""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=332&pn=294'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=332&pn=294,"An Act amending Title 53 (Municipalities Generally) of the Pennsylvania Consolidated Statutes, in employees, providing for use of force and deadly force policy for law enforcement agencies; and making an editorial change....","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': 'An Act amending Title 53 (Municipalities Generally) of the Pennsylvania Consolidated Statutes, in employees, providing for use of force and deadly force policy for law enforcement agencies; and making an editorial change....'}",Senator STREET,"KEARNEY, HAYWOOD, FONTANA, KANE, COSTA, CAPPELLETTI and SAVAL","Referred to JUDICIARY,  Feb. 14, 2023",NO,NO,NO,"Tue, 14 Feb 2023 16:17:14 GMT","time.struct_time(tm_year=2023, tm_mon=2, tm_mday=14, tm_hour=16, tm_min=17, tm_sec=14, tm_wday=1, tm_yday=45, tm_isdst=0)",20230SB332P294,False
Senate Bill 330 Printer's Number 293,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': ""Senate Bill 330 Printer's Number 293""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=330&pn=293'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=330&pn=293,An Act prohibiting discrimination against individuals based on unemployment status; providing for powers and duties of the Department of Labor and Industry; and imposing a penalty....,"{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': 'An Act prohibiting discrimination against individuals based on unemployment status; providing for powers and duties of the Department of Labor and Industry; and imposing a penalty....'}",Senator STREET,"HUGHES, FONTANA, KANE, DILLON, COSTA, TARTAGLIONE, CAPPELLETTI, COMITTA and SAVAL","Referred to LABOR AND INDUSTRY,  Feb. 14, 2023",NO,NO,NO,"Tue, 14 Feb 2023 16:17:06 GMT","time.struct_time(tm_year=2023, tm_mon=2, tm_mday=14, tm_hour=16, tm_min=17, tm_sec=6, tm_wday=1, tm_yday=45, tm_isdst=0)",20230SB330P293,False
Senate Bill 328 Printer's Number 292,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': ""Senate Bill 328 Printer's Number 292""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=328&pn=292'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=328&pn=292,"An Act amending Titles 42 (Judiciary and Judicial Procedure) and 75 (Vehicles) of the Pennsylvania Consolidated Statutes, in sentencing, further providing for payment of court costs, restitution and fines, for fine and for failure to pay fine; in licensing of drivers, further providing for suspension of operating privilege for failure to respond to citation; and, in penalties and disposition of fines, further providing for inability to pay fine and costs....","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': 'An Act amending Titles 42 (Judiciary and Judicial Procedure) and 75 (Vehicles) of the Pennsylvania Consolidated Statutes, in sentencing, further providing for payment of court costs, restitution and fines, for fine and for failure to pay fine; in licensing of drivers, further providing for suspension of operating privilege for failure to respond to citation; and, in penalties and disposition of fines, further providing for inability to pay fine and costs....'}",Senator STREET,"HAYWOOD, KEARNEY, KANE, CAPPELLETTI, TARTAGLIONE and SAVAL","Referred to JUDICIARY,  Feb. 14, 2023",NO,NO,NO,"Tue, 14 Feb 2023 16:16:58 GMT","time.struct_time(tm_year=2023, tm_mon=2, tm_mday=14, tm_hour=16, tm_min=16, tm_sec=58, tm_wday=1, tm_yday=45, tm_isdst=0)",20230SB328P292,False
Senate Bill 326 Printer's Number 291,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': ""Senate Bill 326 Printer's Number 291""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=326&pn=291'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=326&pn=291,"An Act providing for the use of a lesbian, gay, bisexual, transgender and queer identifier in all Commonwealth agency or entity blanks, forms, documents and applications; and imposing penalties....","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': 'An Act providing for the use of a lesbian, gay, bisexual, transgender and queer identifier in all Commonwealth agency or entity blanks, forms, documents and applications; and imposing penalties....'}",Senator STREET,"HAYWOOD, FONTANA, KEARNEY, KANE, COLLETT, DILLON, COSTA, TARTAGLIONE and COMITTA","Referred to STATE GOVERNMENT,  Feb. 14, 2023",NO,NO,NO,"Tue, 14 Feb 2023 16:16:50 GMT","time.struct_time(tm_year=2023, tm_mon=2, tm_mday=14, tm_hour=16, tm_min=16, tm_sec=50, tm_wday=1, tm_yday=45, tm_isdst=0)",20230SB326P291,False
Senate Resolution 27 Printer's Number 289,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': ""Senate Resolution 27 Printer's Number 289""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=R&billNbr=27&pn=289'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=R&billNbr=27&pn=289,"A Resolution urging the members of the Congress of the United States to support Federal legislation to admit Washington, DC, into the Union as a state of the United States of America....","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': 'A Resolution urging the members of the Congress of the United States to support Federal legislation to admit Washington, DC, into the Union as a state of the United States of America....'}",Senator HAYWOOD,"FONTANA, CAPPELLETTI, KANE, STREET and BOSCOLA","Referred to RULES AND EXECUTIVE NOMINATIONS,  Feb. 10, 2023",NO,NO,NO,"Fri, 10 Feb 2023 13:16:15 GMT","time.struct_time(tm_year=2023, tm_mon=2, tm_mday=10, tm_hour=13, tm_min=16, tm_sec=15, tm_wday=4, tm_yday=41, tm_isdst=0)",20230SR27P289,False
Senate Bill 362 Printer's Number 288,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': ""Senate Bill 362 Printer's Number 288""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=362&pn=288'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=362&pn=288,"An Act amending Title 75 (Vehicles) of the Pennsylvania Consolidated Statutes, in penalties and disposition of fines, further providing for subsequent convictions of certain offenses....","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': 'An Act amending Title 75 (Vehicles) of the Pennsylvania Consolidated Statutes, in penalties and disposition of fines, further providing for subsequent convictions of certain offenses....'}",Senator FARRY,SANTARSIERO and STEFANO,"Referred to TRANSPORTATION,  Feb. 10, 2023",NO,NO,NO,"Fri, 10 Feb 2023 13:16:07 GMT","time.struct_time(tm_year=2023, tm_mon=2, tm_mday=10, tm_hour=13, tm_min=16, tm_sec=7, tm_wday=4, tm_yday=41, tm_isdst=0)",20230SB362P288,False
Senate Bill 361 Printer's Number 287,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': ""Senate Bill 361 Printer's Number 287""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=361&pn=287'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=361&pn=287,"An Act amending Title 42 (Judiciary and Judicial Procedure) of the Pennsylvania Consolidated Statutes, in organization and jurisdiction of courts of common pleas, further providing for courts of common pleas....","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': 'An Act amending Title 42 (Judiciary and Judicial Procedure) of the Pennsylvania Consolidated Statutes, in organization and jurisdiction of courts of common pleas, further providing for courts of common pleas....'}",Senator J. WARD,"COMITTA, CULVER and SANTARSIERO","Referred to JUDICIARY,  Feb. 10, 2023",NO,NO,NO,"Fri, 10 Feb 2023 13:15:57 GMT","time.struct_time(tm_year=2023, tm_mon=2, tm_mday=10, tm_hour=13, tm_min=15, tm_sec=57, tm_wday=4, tm_yday=41, tm_isdst=0)",20230SB361P287,False
Senate Bill 360 Printer's Number 286,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': ""Senate Bill 360 Printer's Number 286""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=360&pn=286'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=360&pn=286,"An Act amending the act of April 12, 1951 (P.L.90, No.21), known as the Liquor Code, in licenses and regulations and liquor, alcohol and malt and brewed beverages, further providing for authority to issue liquor licenses to hotels, restaurants and clubs, for sales by liquor licensees and restrictions, for sale of malt or brewed beverages by liquor licensees, for retail dispensers' restrictions on purchases and sales, for unlawful acts relative to malt or brewed beverages and licensees and for premises to be vacated by patrons....","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': ""An Act amending the act of April 12, 1951 (P.L.90, No.21), known as the Liquor Code, in licenses and regulations and liquor, alcohol and malt and brewed beverages, further providing for authority to issue liquor licenses to hotels, restaurants and clubs, for sales by liquor licensees and restrictions, for sale of malt or brewed beverages by liquor licensees, for retail dispensers' restrictions on purchases and sales, for unlawful acts relative to malt or brewed beverages and licensees and for premises to be vacated by patrons....""}",Senator J. WARD,"PHILLIPS-HILL, YAW, REGAN, STEFANO, AUMENT and BARTOLOTTA","Referred to LAW AND JUSTICE,  Feb. 10, 2023",NO,NO,NO,"Fri, 10 Feb 2023 13:15:31 GMT","time.struct_time(tm_year=2023, tm_mon=2, tm_mday=10, tm_hour=13, tm_min=15, tm_sec=31, tm_wday=4, tm_yday=41, tm_isdst=0)",20230SB360P286,False
Senate Bill 355 Printer's Number 285,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': ""Senate Bill 355 Printer's Number 285""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=355&pn=285'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=355&pn=285,"An Act amending the act of February 14, 2008 (P.L.6, No.3), known as the Right-to-Know Law, in judicial review, providing for criminal penalty....","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': 'An Act amending the act of February 14, 2008 (P.L.6, No.3), known as the Right-to-Know Law, in judicial review, providing for criminal penalty....'}",Senator DUSH,"PHILLIPS-HILL, COLEMAN, ROTHMAN and J. WARD","Referred to STATE GOVERNMENT,  Feb. 10, 2023",NO,NO,NO,"Fri, 10 Feb 2023 13:15:23 GMT","time.struct_time(tm_year=2023, tm_mon=2, tm_mday=10, tm_hour=13, tm_min=15, tm_sec=23, tm_wday=4, tm_yday=41, tm_isdst=0)",20230SB355P285,False
Senate Bill 354 Printer's Number 284,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': ""Senate Bill 354 Printer's Number 284""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=354&pn=284'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=354&pn=284,"An Act amending Title 35 (Health and Safety) of the Pennsylvania Consolidated Statutes, in emergency management services, providing for emergency response payment; and imposing penalties....","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': 'An Act amending Title 35 (Health and Safety) of the Pennsylvania Consolidated Statutes, in emergency management services, providing for emergency response payment; and imposing penalties....'}",Senator DUSH,"COLEMAN, STEFANO and HUTCHINSON","Referred to VETERANS AFFAIRS AND EMERGENCY PREPAREDNESS,  Feb. 10, 2023",NO,NO,NO,"Fri, 10 Feb 2023 13:15:14 GMT","time.struct_time(tm_year=2023, tm_mon=2, tm_mday=10, tm_hour=13, tm_min=15, tm_sec=14, tm_wday=4, tm_yday=41, tm_isdst=0)",20230SB354P284,False
Senate Bill 353 Printer's Number 283,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': ""Senate Bill 353 Printer's Number 283""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=353&pn=283'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=353&pn=283,An Act providing for display of the Preamble of the Constitution of Pennsylvania in each school building.,"{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': 'An Act providing for display of the Preamble of the Constitution of Pennsylvania in each school building.'}",Senator DUSH,"MASTRIANO, HUTCHINSON and REGAN","Referred to EDUCATION,  Feb. 10, 2023",NO,NO,NO,"Fri, 10 Feb 2023 13:15:08 GMT","time.struct_time(tm_year=2023, tm_mon=2, tm_mday=10, tm_hour=13, tm_min=15, tm_sec=8, tm_wday=4, tm_yday=41, tm_isdst=0)",20230SB353P283,False
