title,title_detail,links,link,summary,summary_detail,parss_primesponsor,parss_cosponsors,parss_lastaction,parss_enacted,parss_passedhouse,parss_passedsenate,published,published_parsed,id,guidislink
House Bill 220 Printer's Number 180,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': ""House Bill 220 Printer's Number 180""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=220&pn=180'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=220&pn=180,"An Act amending the act of June 3, 1937 (P.L.1333, No.320), known as the Pennsylvania Election Code, providing for employee voter leave....","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': 'An Act amending the act of June 3, 1937 (P.L.1333, No.320), known as the Pennsylvania Election Code, providing for employee voter leave....'}",Representative ISAACSON,"CIRESI, FLEMING, FREEMAN, GIRAL, HILL-EVANS, HOHENSTEIN, KINKEAD, MADDEN, OTTEN, SANCHEZ, SOLOMON and D. WILLIAMS","Referred to LABOR AND INDUSTRY,  March 8, 2023",NO,NO,NO,"Thu, 09 Mar 2023 09:21:39 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=9, tm_hour=9, tm_min=21, tm_sec=39, tm_wday=3, tm_yday=68, tm_isdst=0)",20230HB220P180,False
House Bill 219 Printer's Number 179,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': ""House Bill 219 Printer's Number 179""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=219&pn=179'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=219&pn=179,"An Act amending the act of March 4, 1971 (P.L.6, No.2), known as the Tax Reform Code of 1971, in personal income tax, providing for income tax credit for interest paid on student loans....","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': 'An Act amending the act of March 4, 1971 (P.L.6, No.2), known as the Tax Reform Code of 1971, in personal income tax, providing for income tax credit for interest paid on student loans....'}",Representative ISAACSON,"BURGOS, CIRESI, DELLOSO, FLEMING, GUENST, HANBIDGE, HILL-EVANS, KHAN, KINSEY, MADDEN and SANCHEZ","Referred to FINANCE,  March 8, 2023",NO,NO,NO,"Thu, 09 Mar 2023 09:21:16 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=9, tm_hour=9, tm_min=21, tm_sec=16, tm_wday=3, tm_yday=68, tm_isdst=0)",20230HB219P179,False
House Bill 218 Printer's Number 178,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': ""House Bill 218 Printer's Number 178""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=218&pn=178'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=218&pn=178,"An Act amending the act of March 10, 1949 (P.L.30, No.14), known as the Public School Code of 1949, in charter schools, providing for study of charter school academic and financial practices....","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': 'An Act amending the act of March 10, 1949 (P.L.30, No.14), known as the Public School Code of 1949, in charter schools, providing for study of charter school academic and financial practices....'}",Representative ISAACSON,"CIRESI, FLEMING, FRANKEL, HANBIDGE, HILL-EVANS, HOHENSTEIN, KINKEAD, MADDEN, PASHINSKI, RABB, SANCHEZ, SCHLOSSBERG and CEPEDA-FREYTIZ","Referred to EDUCATION,  March 8, 2023",NO,NO,NO,"Thu, 09 Mar 2023 09:20:56 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=9, tm_hour=9, tm_min=20, tm_sec=56, tm_wday=3, tm_yday=68, tm_isdst=0)",20230HB218P178,False
House Bill 217 Printer's Number 177,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': ""House Bill 217 Printer's Number 177""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=217&pn=177'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=217&pn=177,"An Act amending Titles 18 (Crimes and Offenses) and 53 (Municipalities Generally) of the Pennsylvania Consolidated Statutes, in firearms and other dangerous articles, further providing for limitation on the regulation of firearms and ammunition; and, in general provisions relating to home rule and optional plan government, repealing provisions relating to limitation on municipal powers....","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': 'An Act amending Titles 18 (Crimes and Offenses) and 53 (Municipalities Generally) of the Pennsylvania Consolidated Statutes, in firearms and other dangerous articles, further providing for limitation on the regulation of firearms and ammunition; and, in general provisions relating to home rule and optional plan government, repealing provisions relating to limitation on municipal powers....'}",Representative ISAACSON,"FREEMAN, STURLA, GIRAL, GUENST, HOHENSTEIN, KINKEAD, MADDEN, OTTEN, SANCHEZ and SCHLOSSBERG","Referred to JUDICIARY,  March 8, 2023",NO,NO,NO,"Thu, 09 Mar 2023 09:20:29 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=9, tm_hour=9, tm_min=20, tm_sec=29, tm_wday=3, tm_yday=68, tm_isdst=0)",20230HB217P177,False
House Bill 216 Printer's Number 176,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': ""House Bill 216 Printer's Number 176""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=216&pn=176'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=216&pn=176,"An Act providing for sport activities in public institutions of higher education and public school entities to be expressly designated male, female or coed; and creating causes of action for harms suffered by designation....","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': 'An Act providing for sport activities in public institutions of higher education and public school entities to be expressly designated male, female or coed; and creating causes of action for harms suffered by designation....'}",Representative GLEIM,"WHITE, KEEFER, BOROWICZ, M. MACKENZIE, GREINER, STAMBAUGH, JAMES, FEE, SMITH, HAMM, KAUFFMAN, ROWE, ZIMMERMAN, STAATS, MOUL, PICKETT, ECKER, GILLEN, ROAE, MENTZER, OWLETT, IRVIN, JOZWIAK, LEADBETER, SCIALABBA, T. JONES, COOPER, SCHEUREN, STEHR and TWARDZIK","Referred to EDUCATION,  March 8, 2023",NO,NO,NO,"Thu, 09 Mar 2023 09:20:06 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=9, tm_hour=9, tm_min=20, tm_sec=6, tm_wday=3, tm_yday=68, tm_isdst=0)",20230HB216P176,False
House Bill 215 Printer's Number 175,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': ""House Bill 215 Printer's Number 175""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=215&pn=175'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=215&pn=175,An Act requiring school districts to provide annual notice relating to certain pension and other postemployment benefit obligations; and providing for property disclosure statement and for duty of State Real Estate Commission....,"{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': 'An Act requiring school districts to provide annual notice relating to certain pension and other postemployment benefit obligations; and providing for property disclosure statement and for duty of State Real Estate Commission....'}",Representative GLEIM,"ROWE, MOUL, ZIMMERMAN, GILLEN, KEEFER and LEADBETER","Referred to EDUCATION,  March 8, 2023",NO,NO,NO,"Thu, 09 Mar 2023 09:19:37 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=9, tm_hour=9, tm_min=19, tm_sec=37, tm_wday=3, tm_yday=68, tm_isdst=0)",20230HB215P175,False
House Bill 214 Printer's Number 174,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': ""House Bill 214 Printer's Number 174""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=214&pn=174'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=214&pn=174,"An Act amending the act of March 4, 1971 (P.L.6, No.2), known as the Tax Reform Code of 1971, in personal income tax, further providing for refund or credit of overpayment and providing for interest on refund or credit of overpayments; and, in general provisions, providing for interest on taxes due the Commonwealth and for interest on overpayments; and making repeals....","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': 'An Act amending the act of March 4, 1971 (P.L.6, No.2), known as the Tax Reform Code of 1971, in personal income tax, further providing for refund or credit of overpayment and providing for interest on refund or credit of overpayments; and, in general provisions, providing for interest on taxes due the Commonwealth and for interest on overpayments; and making repeals....'}",Representative GLEIM,"R. MACKENZIE, CIRESI, HAMM, ZIMMERMAN, MOUL and JOZWIAK","Referred to FINANCE,  March 8, 2023",NO,NO,NO,"Thu, 09 Mar 2023 09:19:16 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=9, tm_hour=9, tm_min=19, tm_sec=16, tm_wday=3, tm_yday=68, tm_isdst=0)",20230HB214P174,False
House Bill 213 Printer's Number 173,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': ""House Bill 213 Printer's Number 173""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=213&pn=173'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=213&pn=173,"An Act amending the act of March 10, 1949 (P.L.30, No.14), known as the Public School Code of 1949, in the State Board of Education, further providing for definitions and providing for academic standards review; and making editorial changes....","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': 'An Act amending the act of March 10, 1949 (P.L.30, No.14), known as the Public School Code of 1949, in the State Board of Education, further providing for definitions and providing for academic standards review; and making editorial changes....'}",Representative GLEIM,"HAMM, ROWE, ZIMMERMAN, MOUL, LEADBETER and KEEFER","Referred to EDUCATION,  March 8, 2023",NO,NO,NO,"Thu, 09 Mar 2023 09:18:53 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=9, tm_hour=9, tm_min=18, tm_sec=53, tm_wday=3, tm_yday=68, tm_isdst=0)",20230HB213P173,False
House Bill 212 Printer's Number 172,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': ""House Bill 212 Printer's Number 172""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=212&pn=172'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=212&pn=172,"A Joint Resolution proposing integrated amendments to the Constitution of the Commonwealth of Pennsylvania, changing the Commonwealth's fiscal period from one year to two years....","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': ""A Joint Resolution proposing integrated amendments to the Constitution of the Commonwealth of Pennsylvania, changing the Commonwealth's fiscal period from one year to two years....""}",Representative GLEIM,"GREINER, KAUFFMAN, STAMBAUGH, SMITH, HAMM, ROWE, ZIMMERMAN, STAATS, MOUL, JOZWIAK, LEADBETER, GILLEN and KEEFER","Referred to FINANCE,  March 8, 2023",NO,NO,NO,"Thu, 09 Mar 2023 09:18:30 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=9, tm_hour=9, tm_min=18, tm_sec=30, tm_wday=3, tm_yday=68, tm_isdst=0)",20230HB212P172,False
House Bill 211 Printer's Number 171,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': ""House Bill 211 Printer's Number 171""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=211&pn=171'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=211&pn=171,An Act prohibiting public school entities from engaging in certain communications and actions involving prohibited indoctrination; and providing for requirements for public contractors and for enforcement....,"{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': 'An Act prohibiting public school entities from engaging in certain communications and actions involving prohibited indoctrination; and providing for requirements for public contractors and for enforcement....'}",Representative GLEIM,"STAMBAUGH, HAMM, STAATS, OWLETT, ROWE, LEADBETER, MOUL, SMITH, ZIMMERMAN and KEEFER","Referred to EDUCATION,  March 8, 2023",NO,NO,NO,"Thu, 09 Mar 2023 09:18:06 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=9, tm_hour=9, tm_min=18, tm_sec=6, tm_wday=3, tm_yday=68, tm_isdst=0)",20230HB211P171,False
House Bill 210 Printer's Number 170,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': ""House Bill 210 Printer's Number 170""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=210&pn=170'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=210&pn=170,"An Act amending the act of December 5, 1936 (2nd Sp.Sess., 1937 P.L.2897, No.1), known as the Unemployment Compensation Law, in administration of act, providing for emergency unemployment compensation assistance....","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': 'An Act amending the act of December 5, 1936 (2nd Sp.Sess., 1937 P.L.2897, No.1), known as the Unemployment Compensation Law, in administration of act, providing for emergency unemployment compensation assistance....'}",Representative GLEIM,"GUENST, ZIMMERMAN, GILLEN and JAMES","Referred to LABOR AND INDUSTRY,  March 8, 2023",NO,NO,NO,"Thu, 09 Mar 2023 09:17:40 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=9, tm_hour=9, tm_min=17, tm_sec=40, tm_wday=3, tm_yday=68, tm_isdst=0)",20230HB210P170,False
House Bill 209 Printer's Number 169,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': ""House Bill 209 Printer's Number 169""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=209&pn=169'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=209&pn=169,"An Act amending Title 18 (Crimes and Offenses) of the Pennsylvania Consolidated Statutes, in public indecency, further providing for the offense of obscene and other sexual materials and performances....","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': 'An Act amending Title 18 (Crimes and Offenses) of the Pennsylvania Consolidated Statutes, in public indecency, further providing for the offense of obscene and other sexual materials and performances....'}",Representative GLEIM,"STAMBAUGH, PICKETT, HAMM, M. MACKENZIE, STAATS, R. MACKENZIE, JOZWIAK, ROAE, OWLETT, ROWE, LEADBETER, MOUL, SMITH, ZIMMERMAN, SCIALABBA, KEEFER and T. JONES","Referred to JUDICIARY,  March 8, 2023",NO,NO,NO,"Thu, 09 Mar 2023 09:17:15 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=9, tm_hour=9, tm_min=17, tm_sec=15, tm_wday=3, tm_yday=68, tm_isdst=0)",20230HB209P169,False
House Bill 208 Printer's Number 168,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': ""House Bill 208 Printer's Number 168""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=208&pn=168'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=208&pn=168,"An Act amending the act of August 15, 1961 (P.L.987, No.442), known as the Pennsylvania Prevailing Wage Act, further providing for definitions....","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': 'An Act amending the act of August 15, 1961 (P.L.987, No.442), known as the Pennsylvania Prevailing Wage Act, further providing for definitions....'}",Representative GLEIM,"ROWE, GREINER, ROSSI, KEEFER, HAMM, FEE, KAUFFMAN, ZIMMERMAN, MOUL, MENTZER, LEADBETER and T. JONES","Referred to LABOR AND INDUSTRY,  March 8, 2023",NO,NO,NO,"Thu, 09 Mar 2023 09:16:52 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=9, tm_hour=9, tm_min=16, tm_sec=52, tm_wday=3, tm_yday=68, tm_isdst=0)",20230HB208P168,False
